84,55,12,19,10,5,14,4,1969,4999,4.9487299323082,2.90863667573042,0.575039288401604,200,-7.19404811512038,200,-6.80546489900998,200,-6.40107384752604
253,259,3,14,9,42,14,7,7959,2017,5.7276782989502,3.57158012143004,0.379707305133343,200,-9.9493923563906,200,-9.52507326388399,200,-9.03519718863202
125,227,2,12,5,31,11,2,3122,7038,5.56268668174744,3.48268427540009,0.338911643624306,200,-10.9416885828438,200,-10.6573417684393,200,-10.3548073860704
218,178,5,15,5,37,18,1,9541,742,1.46914841979742,1.98106950655201,0.405024228990078,200,-8.58366137273433,200,-8.5071315708853,200,-8.40671975591532
111,120,24,14,2,5,3,18,8424,1571,1.56580081582069,4.69517134115953,0.40054784566164,200,-6.03871641321171,200,-4.74852283913516,200,-2.77209196684382
248,11,27,9,2,15,5,7,5891,5596,3.68830180168152,3.74959308278476,0.372717535495758,200,-12.3273273370589,200,-12.017744095179,200,-11.6834665110741
241,38,26,17,12,3,12,18,9720,3893,1.78458018600941,2.99212136802232,0.441824069619179,200,-8.94651589606076,200,-8.49548452115084,200,-7.97236263437431
70,107,9,8,10,36,4,19,7934,4623,1.11739071458578,2.5273368338158,0.268762981891632,200,-7.85540618065018,200,-7.3815928690123,200,-6.84529848129113
58,27,49,10,15,33,18,3,6199,5233,5.13728207349777,5.01368575778717,0.65927249789238,200,-9.09224875344533,200,-8.75586328329604,200,-8.38773043507741
155,84,41,12,17,39,8,13,5646,3626,5.61864650249481,2.20612973426836,0.4750841319561,200,-7.33521205991332,200,-6.86318457832199,200,-6.30969123290354
144,42,31,16,10,21,18,7,84,4427,4.44646006822586,1.80118332114118,0.571541598439217,200,-5.61633735748896,200,-5.13753084515552,200,-4.53816743394432
121,145,2,19,7,38,15,11,4094,1143,1.97052082419395,3.8474174058072,0.80723494887352,200,-7.05291986187545,200,-6.87522210125882,200,-6.64665872783008
228,17,20,10,7,33,16,3,1082,1088,3.12959766387939,1.9863765255569,0.558965212106705,200,-3.12026733290016,200,-3.45676977508241,200,-3.82377589340283
268,122,20,3,17,34,5,2,677,8545,5.90467101335526,2.6594056378783,0.27298324778676,200,-6.40250398329994,200,-6.23156354307536,200,-6.05264872606824
56,112,46,10,8,28,8,1,3706,7973,2.6734690964222,1.39992109343129,0.489131978154182,200,-6.22156108892768,200,-5.73311550871799,200,-5.24675027050846
178,64,32,15,16,44,10,16,3161,1952,2.40923723578453,1.5359508676632,0.729073590040207,200,-5.75485890114855,200,-5.65399407010043,200,-5.52676910063757
254,245,2,8,3,8,11,7,2186,6681,2.75565674901009,2.5548909964133,0.628187841176987,200,-6.78397793533581,200,-6.6967268376693,200,-6.60716179508936
274,90,48,15,9,32,15,1,6505,8253,1.81428147852421,1.35257470259611,0.623202374577522,200,-5.98187664907254,200,-5.76777400915017,200,-5.74731255691061
270,116,22,10,10,40,5,12,8215,6870,3.91923433542252,5.17666993807863,0.366457863152027,200,-11.6357153270049,200,-11.367631512064,200,-11.0826659101627
